src_SA2_MAIN16,nbr_SA2_MAIN16,LENGTH
125031485,125031481,0.028382828399999997
125031485,125031482,0.0143557654
125031485,125031484,0.043654646500000005
125031485,125041492,0.0186253776
125031486,125031482,0.046387233
125031486,125031484,0.023576700699999998
125031486,125031487,0.0013184757
125031486,127021515,0.006923338100000001
125031486,127021519,0.0397439525
125031487,125031480,0.023404026600000002
125031487,125031484,0.0291917869
125031487,125031486,0.0013184757
125031487,127021515,0.0250533409
125041489,125021476,0.01174588
125041489,125021477,0.010528102099999999
125041489,125021478,0.0332478692
125041489,125041490,0.0346512331
125041489,125041491,0.0179382056
125041489,125041492,0.0363665653
125041490,115011290,0.011297166599999998
125041490,115011296,0.0207460759
125041490,125021476,0.0314456588
125041490,125041489,0.0346512331
125041490,125041491,0.0486308869
125041491,115011290,0.010706595900000001
125041491,125041489,0.0179382056
125041491,125041490,0.0486308869
125041491,125041492,0.0113947863
125041491,125041493,0.0323204104
125041491,125041494,0.0278390568
125041492,125011473,0.0244779689
125041492,125021477,0.0329847796
125041492,125031481,0.0325743936
125041492,125031485,0.0186253776
125041492,125041489,0.0363665653
125041492,125041491,0.0113947863
125041493,116011307,0.0289757681
125041493,116011308,0.010756363799999998
125041493,125041491,0.0323204104
125041493,125041494,0.029173831600000002
125041494,115011290,0.0351936131
125041494,115011291,0.0006847177000000001
125041494,116011307,0.0228380659
125041494,125041491,0.0278390568
125041494,125041493,0.029173831600000002
126011495,121031411,0.0118126591
126011495,125021476,0.0402204651
126011495,126011496,0.0450414968
126011495,126021497,0.0358524836
126011495,126021500,0.0257961236
126011496,115011296,0.0270774368
126011496,121021406,0.0497763531
126011496,121031411,0.0131923326
126011496,121031412,0.009064048100000001
126011496,125021476,0.0206742985
126011496,126011495,0.0450414968
126021497,125021476,0.0114108683
126021497,125021477,0.0003395553
126021497,125021478,0.0064253175
126021497,126011495,0.0358524836
126021497,126021500,0.0189750542
126021497,126021503,0.0503191761
126021498,126021499,0.029324797200000002
126021498,126021501,0.0014810452
126021499,126021498,0.029324797200000002
126021499,126021501,0.0007515105
126021500,121031407,0.0166752773
126021500,121031408,0.0170809343
126021500,121031409,0.0325574632
126021500,121031411,0.0145375647
126021500,126011495,0.0257961236
126021500,126021497,0.0189750542
126021500,126021501,0.0530535388
126021501,121011399,0.028202768399999998
126021501,121031408,0.011082480700000001
126021501,126021498,0.0014810452
126021501,126021499,0.0007515105
126021501,126021500,0.0530535388
126021503,125021477,0.0249054884
126021503,126021497,0.0503191761
127011504,127021509,0.0038911302
127011504,127021512,0.0231025592
127011505,123031448,0.0314503323
127011505,124031463,0.09462109169999999
127011505,124031465,0.0605994209
127011505,127011506,0.2266903059
127011505,127021510,0.0010195694
127011505,127021518,0.07765299980000001
127011506,123011433,0.0801625238
127011506,123011434,0.09591546050000001
127011506,123011435,0.028380052599999997
127011506,123021438,0.0754929179
127011506,123021440,0.0663903072
127011506,123031448,0.1274637509
127011506,127011505,0.2266903059
127021509,127011504,0.0038911302
127021509,127021510,0.0001757204
127021509,127021512,0.0214035481
127021509,127021514,0.0292865552
127021509,127021520,0.0152030425
127021510,127011505,0.0010195694
127021510,127021509,0.0001757204
127021510,127021514,0.032473242299999996
127021510,127021517,0.0271948064
127021510,127021518,0.061422291100000005
127021510,127021519,0.0050787182
127021510,127021521,0.022098918199999998
127021511,119011354,0.0339061953
127021511,127021512,0.0170192176
127021511,127021513,0.048258509500000005
127021511,127031523,0.0448366942
127021512,127011504,0.0231025592
127021512,127021509,0.0214035481
127021512,127021511,0.0170192176
127021512,127021513,0.0135846969
127021512,127021520,0.008895030600000001
127021513,119011354,0.0002858366
127021513,125031480,0.022670208799999998
127021513,127021511,0.048258509500000005
127021513,127021512,0.0135846969
127021513,127021515,0.0297342769
127021513,127021516,0.0349377501
127021513,127021520,0.015029893300000001
127021514,127021509,0.0292865552
127021514,127021510,0.032473242299999996
127021514,127021517,0.0160936888
127021515,125031480,0.0347236323
127021515,125031486,0.006923338100000001
127021515,125031487,0.0250533409
127021515,127021513,0.0297342769
127021515,127021516,0.0286928926
127021515,127021519,0.01144459
127021516,127021513,0.0349377501
127021516,127021515,0.0286928926
127021516,127021517,0.012147336100000001
127021516,127021519,0.0298021492
127021516,127021520,0.011408403999999999
127021517,127021510,0.0271948064
127021517,127021514,0.0160936888
127021517,127021516,0.012147336100000001
127021517,127021519,0.0207127933
127021517,127021520,0.028956020699999998
127021518,116031318,0.081255469
127021518,124031463,0.0896056301
127021518,124051469,0.034308044100000004
127021518,127011505,0.07765299980000001
127021518,127021510,0.061422291100000005
127021518,127021521,0.025177536299999997
127021519,125031482,0.0039422518
127021519,125031486,0.0397439525
127021519,127021510,0.0050787182
127021519,127021515,0.01144459
127021519,127021516,0.0298021492
127021519,127021517,0.0207127933
127021519,127021521,0.038315282
127021520,127021509,0.0152030425
127021520,127021512,0.008895030600000001
127021520,127021513,0.015029893300000001
127021520,127021516,0.011408403999999999
127021520,127021517,0.028956020699999998
127021521,116031318,0.0461947926
127021521,125031482,0.0196042053
127021521,127021510,0.022098918199999998
127021521,127021518,0.025177536299999997
127021521,127021519,0.038315282
127031522,123021440,0.0037632928000000004
127031522,123021442,0.0464680584
127031522,127031524,0.0284289436
127031523,119011354,0.0059848259999999995
127031523,119011356,0.015209043700000001
127031523,119011359,0.0311640291
127031523,127021511,0.0448366942
127031523,127031524,0.053898570800000004
127031524,119011359,0.053929049400000005
127031524,123021440,0.0197105141
127031524,123021441,0.0073004746
127031524,123021442,0.0998522701
127031524,127031522,0.0284289436
127031524,127031523,0.053898570800000004
127031524,128021535,0.0643839618
128011529,128011530,0.027912469
128011529,128011531,0.0048213731
128011529,128021536,0.0050119151
128011529,128021537,0.0230794257
128011529,128021538,0.033845678500000004
128011530,128011529,0.027912469
128011530,128011531,0.0359155952
128011531,119031374,0.0005721167
128011531,128011529,0.0048213731
128011531,128011530,0.0359155952
128011531,128021536,0.018410911999999998
128021533,128021537,0.0960977957
128021534,128021535,0.0787072332
128021535,119011359,0.026420011299999997
128021535,127031524,0.0643839618
128021535,128021534,0.0787072332
128021535,128021538,0.0008566636999999999
128021536,128011529,0.0050119151
128021536,128011531,0.018410911999999998
128021536,128021538,0.047953046900000004
128021537,128011529,0.0230794257
128021537,128021533,0.0960977957
128021537,128021538,0.029808171600000002
128021538,128011529,0.033845678500000004
128021538,128021535,0.0008566636999999999
128021538,128021536,0.047953046900000004
128021538,128021537,0.029808171600000002
117031337,121041417,0.001
121031408,122031427,0.001
122031431,122021423,0.001
121021404,102011030,0.001
120021389,120011385,0.001
120011385,126021498,0.001
126021499,121011400,0.001
120011384,125011473,0.001
128011531,119041382,0.001
128011531,119031374,0.001
128021536,119031371,0.001
128021536,128021535,0.001
128021534,119011358,0.001
119031372,119011358,0.001
